person_id,full_name,is_pep,is_sanctioned,risk_level,confidence_score,primary_source,political_party,constituency,county,position_title,institution_name,profile_url,source_url,entity_status
91,"HON. CHESEBE FRED KAPONDI, CBS",True,False,LOW,95.0,National Assembly,UDA,MT. ELGON,BUNGOMA,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-chesebe-fred-kapondi-cbs,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=5,ACTIVE
92,"HON. CHIFOROMODO, MANGALE MUNGA",True,False,LOW,95.0,National Assembly,UDM,LUNGA LUNGA,KWALE,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-chiforomodo-mangale-munga,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=6,ACTIVE
93,HON. CHIKATI JOHN MURUMBA,True,False,LOW,95.0,National Assembly,FORD - K,TONGAREN,BUNGOMA,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-dr-chikati-john-murumba,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=6,ACTIVE
94,"HON. CHUMEL, MOROTO SAMWEL",True,False,LOW,95.0,National Assembly,UDA,KAPENGURIA,WEST POKOT,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-chumel-moroto-samwel,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=6,ACTIVE
95,HON. CPA GEOFFREY WANDETO,True,False,LOW,95.0,National Assembly,UDA,TETU,NYERI,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-cpa-geoffrey-wandeto,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=6,ACTIVE
96,HON. CPA RUTTO JULIUS KIPLETTING,True,False,LOW,95.0,National Assembly,UDA,KESSES,UASIN GISHU,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-cpa-rutto-julius-kipletting,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=6,ACTIVE
97,"HON. DAWOOD, ABDUL RAHIM, CBS",True,False,LOW,95.0,National Assembly,IND,NORTH IMENTI,MERU,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-dawood-abdul-rahim-cbs,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=6,ACTIVE
98,HON. ELACHI BEATRICE KADEVERESIA,True,False,LOW,95.0,National Assembly,ODM,DAGORETTI NORTH,NAIROBI,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-elachi-beatrice-kadeveresia,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=6,ACTIVE
99,HON. ERIC WAMUMBI,True,False,LOW,95.0,National Assembly,UDA,MATHIRA,NYERI,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-eric-wamumbi,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=6,ACTIVE
100,HON. FARAH SALAH YAKUB,True,False,LOW,95.0,National Assembly,UDA,FAFI,GARISSA,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-farah-salah-yakub,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=6,ACTIVE
101,HON. FARAH YUSSUF MOHAMED,True,False,LOW,95.0,National Assembly,ODM,WAJIR WEST,WAJIR,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-farah-yussuf-mohamed,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=6,ACTIVE
102,HON. GACHAGUA GEORGE,True,False,LOW,95.0,National Assembly,UDA,NDARAGWA,NYANDARUA,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-gachagua-george,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=7,ACTIVE
103,HON. GACHOBE SAMUEL KINUTHIA,True,False,LOW,95.0,National Assembly,UDA,SUBUKIA,NAKURU,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-gachobe-samuel-kinuthia,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=7,ACTIVE
104,HON. GAKUYA JAMES MWANGI,True,False,LOW,95.0,National Assembly,UDA,EMBAKASSI NORTH,NAIROBI,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-gakuya-james-mwangi,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=7,ACTIVE
105,"HON. GIKARIA, DAVID",True,False,LOW,95.0,National Assembly,UDA,NAKURU TOWN EAST,NAKURU,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-gikaria-david,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=7,ACTIVE
106,"HON. GIMOSE, CHARLES GUMINI",True,False,LOW,95.0,National Assembly,ANC,HAMISI,VIHIGA,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-gimose-charles-gumini,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=7,ACTIVE
107,HON. GISAIRO CLIVE OMBANE,True,False,LOW,95.0,National Assembly,ODM,KITUTU MASABA,NYAMIRA,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-gisairo-clive-ombane,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=7,ACTIVE
108,"HON. GITARI, JOSEPH GACHOKI",True,False,LOW,95.0,National Assembly,UDA,KIRINYAGA CENTRAL,KIRINYAGA,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-gitari-joseph-gachoki,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=7,ACTIVE
109,HON. GITAU FAITH WAIRIMU,True,False,LOW,95.0,National Assembly,UDA,NYANDARUA,NYANDARUA,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-gitau-faith-wairimu-0,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=7,ACTIVE
110,"HON. GITHINJI, ROBERT GICHIMU, CBS",True,False,LOW,95.0,National Assembly,UDA,GICHUGU,KIRINYAGA,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-githinji-robert-gichimu-cbs,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=7,ACTIVE
111,"HON. GOGO, LILIAN ACHIENG",True,False,LOW,95.0,National Assembly,ODM,RANGWE,HOMA BAY,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-gogo-lilian-achieng,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=7,ACTIVE
112,HON. GUYO ALI WARIO,True,False,LOW,95.0,National Assembly,ODM,GARSEN,TANA RIVER,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-guyo-ali-wario,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=8,ACTIVE
113,HON. HAMISI KAKUTA MAIMAI,True,False,LOW,95.0,National Assembly,ODM,KAJIADO EAST,KAJIADO,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-hamisi-kakuta-maimai,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=8,ACTIVE
114,HON. HARO ABDUL EBRAHIM,True,False,LOW,95.0,National Assembly,UDM,MANDERA SOUTH,MANDERA,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-haro-abdul-ebrahim,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=8,ACTIVE
115,HON. HIRIBAE SAID BUYA,True,False,LOW,95.0,National Assembly,ODM,GALOLE,TANA RIVER,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-hiribae-said-buya,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=8,ACTIVE
116,HON. ICHUNG’WAH ANTONY KIMANI,True,False,LOW,95.0,National Assembly,UDA,KIKUYU,KIAMBU,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-ichungwah-antony-kimani,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=8,ACTIVE
117,HON. IKANA FREDRICK LUSULI,True,False,LOW,95.0,National Assembly,ANC,SHINYALU,KAKAMEGA,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-ikana-fredrick-lusuli,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=8,ACTIVE
118,"HON. IKIARA, DOROTHY MUTHONI",True,False,LOW,95.0,National Assembly,UDA,,,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-ikiara-dorothy-muthoni,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=8,ACTIVE
119,HON. ITHINJI SHADRACK MWITI,True,False,LOW,95.0,National Assembly,JP,SOUTH IMENTI,MERU,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-ithinji-shadrack-mwiti,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=8,ACTIVE
120,HON. JALDESA GUYO WAQO,True,False,LOW,95.0,National Assembly,UPIA,MOYALE,MARSABIT,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-jaldesa-guyo-waqo,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=8,ACTIVE
121,HON. JEHOW FATUMA ABDI,True,False,LOW,95.0,National Assembly,ODM,WAJIR,WAJIR,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-jehow-fatuma-abdi,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=8,ACTIVE
122,HON. JHANDA ZAHEER,True,False,LOW,95.0,National Assembly,UDA,NYARIBARI CHACHE,KISII,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-jhanda-zaheer,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=9,ACTIVE
123,HON. JOSEPH WAINAINA IRAYA,True,False,LOW,95.0,National Assembly,,,,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-joseph-wainaina-iraya,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=9,ACTIVE
124,HON. JUNET SHEIKH NUH MOHAMED,True,False,LOW,95.0,National Assembly,,,,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-junet-sheikh-nuh-mohamed,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=9,ACTIVE
125,HON. KAGESI ERNEST OGESI KIVAI,True,False,LOW,95.0,National Assembly,ANC,VIHIGA,VIHIGA,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-kagesi-ernest-ogesi-kivai,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=9,ACTIVE
126,HON. KAGIRI JANE WANGECHI,True,False,LOW,95.0,National Assembly,UDA,LAIKIPIA,LAIKIPIA,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-kagiri-jane-wangechi,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=9,ACTIVE
127,HON. KAGOMBE GABRIEL GATHUKA,True,False,LOW,95.0,National Assembly,UDA,GATUNDU SOUTH,KIAMBU,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-kagombe-gabriel-gathuka,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=9,ACTIVE
128,HON. KAGUCHIA JOHN PHILIP GICHOHI,True,False,LOW,95.0,National Assembly,UDA,MUKURWEINI,NYERI,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-kaguchia-john-philip-gichohi,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=9,ACTIVE
129,HON. KAHANGARA JOSEPH MBURU,True,False,LOW,95.0,National Assembly,UDA,LARI,KIAMBU,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-kahangara-joseph-mburu,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=9,ACTIVE
130,HON. KAILEMIA ELIZABETH KARAMBU,True,False,LOW,95.0,National Assembly,UDA,MERU,MERU,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-kailemia-elizabeth-karambu,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=9,ACTIVE
131,"HON. KAJWANG’, FRANCIS TOM JOSEPH",True,False,LOW,95.0,National Assembly,ODM,,,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-kajwang-francis-tom-joseph,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=9,ACTIVE
132,HON. KALUMA GEORGE PETER OPONDO,True,False,LOW,95.0,National Assembly,ODM,HOMA BAY TOWN,HOMA BAY,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-kaluma-george-peter-opondo,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=10,ACTIVE
133,"HON. KAMAU DOUGLAS, SAMMY, MP",True,False,LOW,95.0,National Assembly,DCP,OL KALOU,NYANDARUA,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-kamau-douglas-sammy-mp,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=10,ACTIVE
134,"HON. KAMENE, JOYCE",True,False,LOW,95.0,National Assembly,WDM,MACHAKOS,MACHAKOS,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-kamene-joyce,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=10,ACTIVE
135,HON. KAMKET KASSAIT WILLIAM,True,False,LOW,95.0,National Assembly,KANU,TIATY,BARINGO,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-kamket-kassait-william-cbs,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=10,ACTIVE
136,"HON. KAMUREN, CHARLES, CBS",True,False,LOW,95.0,National Assembly,UDA,BARINGO SOUTH,BARINGO,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-kamuren-charles-cbs,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=10,ACTIVE
137,"HON. KANCHORY, ELIJAH MEMUSI",True,False,LOW,95.0,National Assembly,ODM,KAJIADO CENTRAL,KAJIADO,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-kanchory-elijah-memusi,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=10,ACTIVE
138,"HON. KANDIE, JOSHUA CHEPYEGON",True,False,LOW,95.0,National Assembly,UDA,BARINGO CENTRAL,BARINGO,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-kandie-joshua-chepyegon,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=10,ACTIVE
